cig,score_mean,score_lower,score_upper,pc_mean,pc_lower,pc_upper,lift_vs_prior,percentile_rank
622397282B,0.263277,0.261742,0.267644,0.019373,0.019223,0.019803,0.9686,69.1
A01A133970,0.263277,0.261781,0.26724,0.019373,0.019226,0.019763,0.9686,69.1
096339390B,0.263276,0.261947,0.266409,0.019373,0.019243,0.019681,0.9686,69.07
66398311E1,0.263276,0.261876,0.26689,0.019373,0.019236,0.019728,0.9686,69.07
7422605F67,0.263276,0.261663,0.266754,0.019373,0.019215,0.019715,0.9686,69.07
B20990F110,0.263275,0.261638,0.268743,0.019372,0.019212,0.019912,0.9686,69.05
04935981F4,0.263274,0.261839,0.267585,0.019372,0.019232,0.019797,0.9686,69.04
6697515438,0.263268,0.261701,0.267189,0.019372,0.019219,0.019758,0.9686,69.02
6924499557,0.263268,0.261866,0.266863,0.019372,0.019235,0.019725,0.9686,69.02
9885867B84,0.263268,0.261865,0.267295,0.019372,0.019235,0.019768,0.9686,69.02
8437556B78,0.263267,0.261484,0.270011,0.019372,0.019197,0.020038,0.9686,69.0
423713633D,0.263265,0.261908,0.266551,0.019371,0.019239,0.019695,0.9686,68.98
9549866EB7,0.263265,0.261794,0.266798,0.019371,0.019228,0.019719,0.9686,68.98
B4DA9BBDED,0.263264,0.261499,0.268849,0.019371,0.019199,0.019922,0.9686,68.97
A0180DDA37,0.263262,0.261633,0.267883,0.019371,0.019212,0.019826,0.9686,68.96
B262F50977,0.263262,0.261478,0.270741,0.019371,0.019197,0.020111,0.9686,68.96
A002BC0B58,0.263261,0.261829,0.265916,0.019371,0.019231,0.019632,0.9686,68.94
1132872B89,0.263261,0.262051,0.266447,0.019371,0.019253,0.019684,0.9686,68.94
B062392842,0.26326,0.261865,0.267146,0.019371,0.019235,0.019753,0.9686,68.92
2074815F7C,0.263258,0.2618,0.267238,0.019371,0.019228,0.019763,0.9686,68.91
01769263F3,0.263257,0.261922,0.266247,0.019371,0.01924,0.019665,0.9686,68.9
6557407F6D,0.263257,0.261842,0.266257,0.019371,0.019232,0.019666,0.9686,68.9
938417957D,0.263255,0.261536,0.268924,0.01937,0.019203,0.01993,0.9685,68.88
B0A2EA9726,0.263255,0.261776,0.266868,0.01937,0.019226,0.019726,0.9685,68.88
03293593A4,0.263253,0.26198,0.267391,0.01937,0.019246,0.019778,0.9685,68.86
92028120B6,0.263248,0.261793,0.266727,0.01937,0.019228,0.019712,0.9685,68.85
58059315D3,0.263247,0.261626,0.267417,0.01937,0.019211,0.01978,0.9685,68.84
60193279C5,0.263247,0.261802,0.2665,0.01937,0.019228,0.01969,0.9685,68.84
47373790D3,0.263246,0.261896,0.266845,0.01937,0.019238,0.019724,0.9685,68.82
B27AF50C7D,0.263242,0.261647,0.267344,0.019369,0.019213,0.019773,0.9684,68.81
0475354287,0.263242,0.261978,0.266186,0.019369,0.019246,0.019659,0.9684,68.81
64621216F1,0.263241,0.261747,0.267173,0.019369,0.019223,0.019756,0.9684,68.78
9147592FB5,0.263241,0.261721,0.266484,0.019369,0.019221,0.019688,0.9684,68.78
0479168DED,0.263237,0.261924,0.265903,0.019369,0.01924,0.019631,0.9684,68.77
2535625FED,0.263236,0.261685,0.269066,0.019369,0.019217,0.019944,0.9684,68.76
B31C9EC61E,0.263235,0.261692,0.266874,0.019369,0.019218,0.019727,0.9684,68.74
A050410525,0.263235,0.261721,0.266628,0.019369,0.019221,0.019702,0.9684,68.74
7115518734,0.263232,0.261666,0.266934,0.019368,0.019215,0.019732,0.9684,68.73
B41C7D6DBA,0.263231,0.261821,0.267714,0.019368,0.01923,0.01981,0.9684,68.72
9945662BE9,0.263226,0.261703,0.267755,0.019368,0.019219,0.019814,0.9684,68.7
8457123EAA,0.263226,0.261747,0.266491,0.019368,0.019223,0.019689,0.9684,68.7
5183990BDE,0.263225,0.261941,0.266841,0.019368,0.019242,0.019723,0.9684,68.68
468692902B,0.263225,0.261721,0.266846,0.019368,0.019221,0.019724,0.9684,68.68
0568880E9C,0.263221,0.261884,0.266713,0.019367,0.019236,0.019711,0.9684,68.66
9121296B91,0.263221,0.261803,0.267281,0.019367,0.019229,0.019767,0.9684,68.66
A0394B2BEC,0.263218,0.261756,0.2669,0.019367,0.019224,0.019729,0.9684,68.64
7282007646,0.263218,0.26178,0.265718,0.019367,0.019226,0.019612,0.9684,68.64
9280619114,0.263216,0.261749,0.26682,0.019367,0.019223,0.019721,0.9684,68.63
01694667C2,0.263215,0.261971,0.267352,0.019367,0.019245,0.019774,0.9684,68.62
0234620E88,0.263215,0.261971,0.267352,0.019367,0.019245,0.019774,0.9684,68.62
8139396A0E,0.263214,0.261809,0.266476,0.019366,0.019229,0.019687,0.9683,68.6
5833282097,0.263212,0.261725,0.266643,0.019366,0.019221,0.019704,0.9683,68.58
7194513BEF,0.263212,0.261768,0.2675,0.019366,0.019225,0.019788,0.9683,68.58
8931887A51,0.263211,0.261708,0.266455,0.019366,0.019219,0.019685,0.9683,68.57
80711950D2,0.26321,0.261657,0.267317,0.019366,0.019214,0.01977,0.9683,68.55
9831455552,0.26321,0.261705,0.266482,0.019366,0.019219,0.019688,0.9683,68.55
0504604C61,0.263208,0.261992,0.266423,0.019366,0.019247,0.019682,0.9683,68.53
30249847C2,0.263208,0.261939,0.265925,0.019366,0.019242,0.019633,0.9683,68.53
0402390EB7,0.263208,0.2619,0.266569,0.019366,0.019238,0.019696,0.9683,68.53
B325A09330,0.263207,0.261902,0.266363,0.019366,0.019238,0.019676,0.9683,68.51
772474553B,0.263206,0.261766,0.267823,0.019366,0.019225,0.01982,0.9683,68.49
9364493018,0.263206,0.261715,0.267531,0.019366,0.01922,0.019792,0.9683,68.49
826665210A,0.263205,0.26163,0.267297,0.019366,0.019212,0.019768,0.9683,68.48
695716415B,0.263203,0.261807,0.266339,0.019365,0.019229,0.019674,0.9682,68.46
7515310600,0.263203,0.261797,0.266658,0.019365,0.019228,0.019705,0.9682,68.46
8856258F49,0.263203,0.261888,0.265831,0.019365,0.019237,0.019624,0.9682,68.46
95669912BA,0.263202,0.261745,0.26645,0.019365,0.019223,0.019685,0.9682,68.44
93856313B8,0.263202,0.261828,0.266344,0.019365,0.019231,0.019674,0.9682,68.44
4750130B45,0.263201,0.261695,0.268599,0.019365,0.019218,0.019897,0.9682,68.42
7114270154,0.2632,0.262004,0.266046,0.019365,0.019248,0.019645,0.9682,68.41
1014875D54,0.263199,0.261666,0.267709,0.019365,0.019215,0.019809,0.9682,68.4
9248148528,0.263199,0.261803,0.265666,0.019365,0.019229,0.019607,0.9682,68.4
3163564F95,0.263198,0.261897,0.267046,0.019365,0.019238,0.019744,0.9682,68.37
8189149B87,0.263198,0.261655,0.267683,0.019365,0.019214,0.019807,0.9682,68.37
A01CFF0B44,0.263198,0.261714,0.267729,0.019365,0.01922,0.019811,0.9682,68.37
21427014CC,0.263197,0.261834,0.266264,0.019365,0.019232,0.019666,0.9682,68.34
7068275D0A,0.263197,0.261545,0.268665,0.019365,0.019203,0.019904,0.9682,68.34
94881393FF,0.263195,0.261675,0.266747,0.019365,0.019216,0.019714,0.9682,68.32
5256789782,0.263195,0.261802,0.266255,0.019365,0.019228,0.019665,0.9682,68.32
8779306081,0.263193,0.261724,0.267686,0.019364,0.019221,0.019807,0.9682,68.31
790125303F,0.263193,0.261782,0.266196,0.019364,0.019227,0.01966,0.9682,68.31
3841117E02,0.263191,0.261937,0.266038,0.019364,0.019242,0.019644,0.9682,68.29
85288548F7,0.263189,0.261795,0.266121,0.019364,0.019228,0.019652,0.9682,68.27
920485242B,0.263189,0.261838,0.266363,0.019364,0.019232,0.019676,0.9682,68.27
7669473954,0.263189,0.261647,0.267108,0.019364,0.019213,0.01975,0.9682,68.27
B4AACAC547,0.263188,0.261633,0.269294,0.019364,0.019212,0.019966,0.9682,68.25
B2AEFF3990,0.263185,0.261844,0.266505,0.019364,0.019233,0.01969,0.9682,68.24
B4308CDC15,0.263183,0.261684,0.267091,0.019363,0.019217,0.019748,0.9681,68.23
6314696BFA,0.263183,0.261643,0.267274,0.019363,0.019213,0.019766,0.9681,68.23
A009B9DB58,0.263182,0.261684,0.266638,0.019363,0.019217,0.019703,0.9681,68.21
63134030F9,0.263181,0.26164,0.266847,0.019363,0.019213,0.019724,0.9681,68.2
8212517F68,0.26318,0.261733,0.267303,0.019363,0.019222,0.019769,0.9681,68.18
04878781A9,0.26318,0.262061,0.266245,0.019363,0.019254,0.019664,0.9681,68.18
82920700A3,0.263179,0.261644,0.266899,0.019363,0.019213,0.019729,0.9681,68.16
8514325343,0.263179,0.261694,0.266794,0.019363,0.019218,0.019719,0.9681,68.16
920721957A,0.263179,0.261633,0.268198,0.019363,0.019212,0.019858,0.9681,68.16
6490378D59,0.263178,0.261747,0.266617,0.019363,0.019223,0.019701,0.9681,68.14
9204147E5F,0.263178,0.261802,0.266605,0.019363,0.019228,0.0197,0.9681,68.14
4248847376,0.263176,0.261877,0.267655,0.019363,0.019236,0.019804,0.9681,68.12
9918171D9E,0.263175,0.261436,0.268246,0.019363,0.019193,0.019862,0.9681,68.1
86372937A9,0.263175,0.261688,0.267683,0.019363,0.019217,0.019807,0.9681,68.1
6702137A68,0.263173,0.261583,0.267521,0.019362,0.019207,0.019791,0.9681,68.09
A0031BFE10,0.263172,0.261704,0.26631,0.019362,0.019219,0.019671,0.9681,68.08
8348702ED3,0.263171,0.261619,0.267127,0.019362,0.019211,0.019752,0.9681,68.07
A035F314CF,0.26317,0.261877,0.266609,0.019362,0.019236,0.0197,0.9681,68.05
5436641A12,0.26317,0.261603,0.267767,0.019362,0.019209,0.019815,0.9681,68.05
A0475C8B1A,0.26317,0.261695,0.26748,0.019362,0.019218,0.019786,0.9681,68.05
9474261781,0.263169,0.261681,0.266686,0.019362,0.019217,0.019708,0.9681,68.03
8902031C5D,0.263169,0.261948,0.266284,0.019362,0.019243,0.019668,0.9681,68.03
371207987D,0.263166,0.262052,0.266512,0.019362,0.019253,0.019691,0.9681,68.0
0313002969,0.263166,0.262035,0.266304,0.019362,0.019251,0.01967,0.9681,68.0
7653665429,0.263166,0.261595,0.26677,0.019362,0.019208,0.019716,0.9681,68.0
0491517CA5,0.263164,0.261823,0.266963,0.019362,0.019231,0.019735,0.9681,67.98
951501351F,0.263162,0.26172,0.266747,0.019361,0.01922,0.019714,0.968,67.97
7596287E53,0.263161,0.261736,0.266831,0.019361,0.019222,0.019722,0.968,67.96
B014F65861,0.26316,0.261463,0.268564,0.019361,0.019195,0.019894,0.968,67.95
29852019C9,0.263158,0.261984,0.265953,0.019361,0.019246,0.019636,0.968,67.94
0413306EE2,0.263156,0.261763,0.266448,0.019361,0.019225,0.019684,0.968,67.92
92209031E0,0.263156,0.261715,0.266529,0.019361,0.01922,0.019692,0.968,67.92
79347044E1,0.263156,0.261801,0.266061,0.019361,0.019228,0.019646,0.968,67.92
86424485B4,0.263154,0.26171,0.266874,0.019361,0.019219,0.019727,0.968,67.9
8572842504,0.263154,0.261768,0.266347,0.019361,0.019225,0.019675,0.968,67.9
09944348E3,0.263153,0.261904,0.266085,0.019361,0.019238,0.019649,0.968,67.88
88006817B4,0.263153,0.261859,0.265762,0.019361,0.019234,0.019617,0.968,67.88
3917215C11,0.263151,0.261978,0.265471,0.01936,0.019246,0.019588,0.968,67.86
5197704108,0.263149,0.261787,0.266015,0.01936,0.019227,0.019642,0.968,67.85
B167C3803D,0.263147,0.261774,0.266564,0.01936,0.019226,0.019696,0.968,67.84
7884528655,0.263144,0.261849,0.267168,0.01936,0.019233,0.019756,0.968,67.83
743414742D,0.263143,0.261759,0.26643,0.01936,0.019224,0.019683,0.968,67.82
041340723F,0.263141,0.261823,0.26718,0.019359,0.019231,0.019757,0.968,67.81
8888441D8A,0.26314,0.261769,0.266146,0.019359,0.019225,0.019655,0.968,67.8
8620023C00,0.26314,0.261893,0.265592,0.019359,0.019237,0.0196,0.968,67.8
3221446555,0.263137,0.261949,0.266175,0.019359,0.019243,0.019658,0.968,67.77
910574065B,0.263137,0.2618,0.265657,0.019359,0.019228,0.019606,0.968,67.77
9632809D72,0.263137,0.261841,0.265899,0.019359,0.019232,0.01963,0.968,67.77
5451688B3F,0.263136,0.261959,0.26568,0.019359,0.019244,0.019609,0.968,67.75
88507394E0,0.263135,0.261626,0.267102,0.019359,0.019211,0.019749,0.968,67.74
0612939542,0.263135,0.261914,0.265895,0.019359,0.019239,0.01963,0.968,67.74
88902312B5,0.263134,0.261805,0.266181,0.019359,0.019229,0.019658,0.968,67.71
7468082838,0.263134,0.261802,0.265914,0.019359,0.019228,0.019632,0.968,67.71
799379939E,0.263134,0.261691,0.267426,0.019359,0.019218,0.019781,0.968,67.71
4586088F86,0.263132,0.261811,0.266147,0.019358,0.019229,0.019655,0.9679,67.68
95052268A1,0.263132,0.261565,0.266631,0.019358,0.019205,0.019703,0.9679,67.68
7646124521,0.263131,0.261642,0.267812,0.019358,0.019213,0.019819,0.9679,67.67
02476027A0,0.263128,0.261819,0.265981,0.019358,0.01923,0.019638,0.9679,67.66
A0106CCEB8,0.263128,0.261727,0.266973,0.019358,0.019221,0.019736,0.9679,67.66
9450652CBC,0.263127,0.261808,0.266225,0.019358,0.019229,0.019662,0.9679,67.64
75803330AF,0.263127,0.261768,0.265891,0.019358,0.019225,0.01963,0.9679,67.64
A048D3A41E,0.263126,0.261653,0.266493,0.019358,0.019214,0.019689,0.9679,67.62
038618846A,0.263125,0.261992,0.266254,0.019358,0.019247,0.019665,0.9679,67.61
68592174EE,0.263123,0.261725,0.267608,0.019358,0.019221,0.019799,0.9679,67.6
8623908204,0.263122,0.261787,0.267048,0.019357,0.019227,0.019744,0.9678,67.59
018617112B,0.263121,0.261911,0.266684,0.019357,0.019239,0.019708,0.9678,67.57
A01A8AB347,0.263121,0.261886,0.265985,0.019357,0.019237,0.019639,0.9678,67.57
0531984F11,0.263121,0.261992,0.266254,0.019357,0.019247,0.019665,0.9678,67.57
3519224B81,0.263118,0.26187,0.266571,0.019357,0.019235,0.019697,0.9678,67.54
0230065FA0,0.263118,0.261819,0.266084,0.019357,0.01923,0.019649,0.9678,67.54
A0677BCBC0,0.263117,0.261941,0.265295,0.019357,0.019242,0.019571,0.9678,67.53
0361228EC2,0.263116,0.261819,0.265978,0.019357,0.01923,0.019638,0.9678,67.51
9019699B12,0.263116,0.261633,0.266835,0.019357,0.019212,0.019723,0.9678,67.51
8071546279,0.263116,0.261841,0.266504,0.019357,0.019232,0.01969,0.9678,67.51
64324501AA,0.263115,0.261721,0.266741,0.019357,0.019221,0.019713,0.9678,67.49
85025416CB,0.263114,0.261629,0.267822,0.019357,0.019212,0.01982,0.9678,67.48
856597957D,0.263113,0.261809,0.266007,0.019357,0.019229,0.019641,0.9678,67.47
6589096607,0.263112,0.261871,0.26627,0.019356,0.019235,0.019667,0.9678,67.45
B213D9993A,0.263112,0.261437,0.276479,0.019356,0.019193,0.020688,0.9678,67.45
73322414AF,0.263112,0.261713,0.266191,0.019356,0.01922,0.019659,0.9678,67.45
2098425B14,0.263111,0.261851,0.266177,0.019356,0.019233,0.019658,0.9678,67.43
9446075BAD,0.263108,0.261763,0.266175,0.019356,0.019225,0.019658,0.9678,67.42
76460464C3,0.263108,0.261697,0.266818,0.019356,0.019218,0.019721,0.9678,67.42
8670544741,0.263105,0.261893,0.266166,0.019356,0.019237,0.019657,0.9678,67.4
9239139AB0,0.263105,0.261785,0.266554,0.019356,0.019227,0.019695,0.9678,67.4
41508459A5,0.263104,0.261929,0.265413,0.019356,0.019241,0.019582,0.9678,67.38
822007192C,0.263104,0.261754,0.266198,0.019356,0.019224,0.01966,0.9678,67.38
0494736D0C,0.263102,0.261972,0.266254,0.019356,0.019245,0.019665,0.9678,67.36
8443160C09,0.263099,0.261574,0.266474,0.019355,0.019206,0.019687,0.9678,67.34
B418486172,0.263099,0.261726,0.265617,0.019355,0.019221,0.019603,0.9678,67.34
B2950C8E0D,0.263098,0.261464,0.26794,0.019355,0.019195,0.019832,0.9678,67.32
289792535C,0.263098,0.26176,0.265495,0.019355,0.019224,0.01959,0.9678,67.32
B50129BDA2,0.263097,0.261495,0.269899,0.019355,0.019199,0.020027,0.9678,67.31
A00CDB3068,0.263096,0.26174,0.265953,0.019355,0.019222,0.019636,0.9678,67.3
5852591EDD,0.263095,0.261721,0.266315,0.019355,0.019221,0.019671,0.9678,67.29
97154968EC,0.263094,0.261754,0.266977,0.019355,0.019224,0.019737,0.9678,67.28
0369646187,0.263092,0.26197,0.265763,0.019355,0.019245,0.019617,0.9678,67.27
15997424DB,0.26309,0.26174,0.266695,0.019354,0.019222,0.019709,0.9677,67.26
7038128EF2,0.263089,0.261739,0.266504,0.019354,0.019222,0.01969,0.9677,67.24
72311662F5,0.263089,0.261769,0.265309,0.019354,0.019225,0.019572,0.9677,67.24
4363214E15,0.263088,0.261843,0.268095,0.019354,0.019232,0.019847,0.9677,67.22
A029F35698,0.263088,0.261773,0.265972,0.019354,0.019226,0.019638,0.9677,67.22
7016877E11,0.263086,0.261633,0.266957,0.019354,0.019212,0.019735,0.9677,67.21
34126976A6,0.263082,0.261853,0.265901,0.019354,0.019233,0.019631,0.9677,67.2
85671056B1,0.263082,0.26159,0.267122,0.019354,0.019208,0.019751,0.9677,67.2
A0320641A7,0.263081,0.261678,0.26638,0.019353,0.019216,0.019678,0.9676,67.18
8960769481,0.26308,0.261628,0.266856,0.019353,0.019211,0.019725,0.9676,67.17
B16698C7A6,0.263079,0.261764,0.267035,0.019353,0.019225,0.019742,0.9676,67.16
7883063D5E,0.263078,0.261834,0.266051,0.019353,0.019232,0.019645,0.9676,67.15
8296546E55,0.263076,0.261708,0.266285,0.019353,0.019219,0.019668,0.9676,67.14
7555742B89,0.263076,0.261899,0.265914,0.019353,0.019238,0.019632,0.9676,67.14
0836132DF0,0.263075,0.261729,0.266026,0.019353,0.019221,0.019643,0.9676,67.12
5204405ADC,0.263074,0.261778,0.266047,0.019353,0.019226,0.019645,0.9676,67.11
9168629002,0.263073,0.261545,0.266853,0.019353,0.019203,0.019724,0.9676,67.09
7346289D73,0.263073,0.261704,0.265931,0.019353,0.019219,0.019633,0.9676,67.09
8939935BBC,0.263073,0.261808,0.265977,0.019353,0.019229,0.019638,0.9676,67.09
8928574C57,0.263072,0.261718,0.26677,0.019353,0.01922,0.019716,0.9676,67.06
A050BD0A63,0.263072,0.261805,0.265882,0.019353,0.019229,0.019629,0.9676,67.06
950938833A,0.263071,0.261849,0.265852,0.019352,0.019233,0.019626,0.9676,67.05
39353880EA,0.263069,0.261825,0.266752,0.019352,0.019231,0.019714,0.9676,67.04
76610090A0,0.263068,0.261585,0.267532,0.019352,0.019207,0.019792,0.9676,67.01
5546151C94,0.263068,0.26173,0.267394,0.019352,0.019221,0.019778,0.9676,67.01
7289262949,0.263068,0.261735,0.26725,0.019352,0.019222,0.019764,0.9676,67.01
7598963EA1,0.263068,0.261903,0.265365,0.019352,0.019238,0.019578,0.9676,67.01
36903973F1,0.263068,0.261824,0.26642,0.019352,0.019231,0.019682,0.9676,67.01
7805181F1B,0.263067,0.261697,0.26608,0.019352,0.019218,0.019648,0.9676,66.97
84481176B0,0.263067,0.261752,0.26618,0.019352,0.019224,0.019658,0.9676,66.97
B235712292,0.263066,0.261557,0.266673,0.019352,0.019205,0.019707,0.9676,66.95
B499629F78,0.263066,0.261838,0.26588,0.019352,0.019232,0.019628,0.9676,66.95
4059933AB0,0.263066,0.261807,0.266669,0.019352,0.019229,0.019706,0.9676,66.95
7844185A3B,0.263064,0.261774,0.266684,0.019352,0.019226,0.019708,0.9676,66.93
69447805C0,0.263062,0.26189,0.266045,0.019352,0.019237,0.019645,0.9676,66.92
2674690801,0.263061,0.261714,0.266975,0.019352,0.01922,0.019737,0.9676,66.91
0372861E9D,0.263059,0.261937,0.26734,0.019351,0.019242,0.019773,0.9676,66.9
7773033DBD,0.263058,0.261689,0.267006,0.019351,0.019217,0.01974,0.9676,66.88
B0077EA66F,0.263058,0.261682,0.265831,0.019351,0.019217,0.019624,0.9676,66.88
B4013D507B,0.263058,0.26146,0.26815,0.019351,0.019195,0.019853,0.9676,66.88
A00D9111D0,0.263056,0.261559,0.266919,0.019351,0.019205,0.019731,0.9676,66.86
0659832E93,0.263055,0.261716,0.266391,0.019351,0.01922,0.019679,0.9676,66.84
6336243123,0.263055,0.261749,0.266293,0.019351,0.019223,0.019669,0.9676,66.84
92173058B4,0.263054,0.261521,0.267153,0.019351,0.019201,0.019754,0.9676,66.82
B2724EA6BC,0.263054,0.261488,0.269197,0.019351,0.019198,0.019957,0.9676,66.82
6132970EEF,0.263052,0.261834,0.265537,0.019351,0.019232,0.019595,0.9676,66.81
8909492961,0.263051,0.261576,0.266493,0.019351,0.019206,0.019689,0.9676,66.8
8573298D4F,0.26305,0.261542,0.268532,0.01935,0.019203,0.019891,0.9675,66.79
79904220D5,0.26305,0.261568,0.267852,0.01935,0.019206,0.019823,0.9675,66.79
0400464956,0.263049,0.261985,0.265266,0.01935,0.019246,0.019568,0.9675,66.77
6053100822,0.263047,0.261703,0.266997,0.01935,0.019219,0.019739,0.9675,66.76
2788016794,0.263047,0.261866,0.266071,0.01935,0.019235,0.019647,0.9675,66.76
A05BD33CBA,0.263046,0.261702,0.266397,0.01935,0.019219,0.019679,0.9675,66.74
819792126C,0.263046,0.261892,0.265302,0.01935,0.019237,0.019571,0.9675,66.74
0953019826,0.263045,0.261673,0.266709,0.01935,0.019216,0.01971,0.9675,66.72
7410992012,0.263045,0.261699,0.266021,0.01935,0.019218,0.019642,0.9675,66.72
B268D3DC06,0.263044,0.261854,0.265137,0.01935,0.019234,0.019555,0.9675,66.7
0266600546,0.263044,0.261822,0.265949,0.01935,0.01923,0.019635,0.9675,66.7
8753073059,0.263042,0.261703,0.266431,0.01935,0.019219,0.019683,0.9675,66.68
84631983ED,0.263041,0.26175,0.267122,0.01935,0.019223,0.019751,0.9675,66.67
92658640DE,0.26304,0.261613,0.267738,0.019349,0.01921,0.019812,0.9674,66.66
B3F0D75BAE,0.263039,0.261476,0.268964,0.019349,0.019197,0.019934,0.9674,66.65
B2C04DEEA9,0.263038,0.261735,0.265622,0.019349,0.019222,0.019603,0.9674,66.62
3522001F27,0.263038,0.261727,0.266233,0.019349,0.019221,0.019663,0.9674,66.62
8319806919,0.263038,0.261618,0.266869,0.019349,0.019211,0.019726,0.9674,66.62
9799489A23,0.263038,0.261751,0.266491,0.019349,0.019223,0.019689,0.9674,66.62
074855819A,0.263037,0.261796,0.26612,0.019349,0.019228,0.019652,0.9674,66.6
B38688FB7A,0.263036,0.261889,0.265225,0.019349,0.019237,0.019564,0.9674,66.59
4819405ACF,0.263035,0.261886,0.265988,0.019349,0.019237,0.019639,0.9674,66.57
9994762286,0.263035,0.261795,0.26655,0.019349,0.019228,0.019695,0.9674,66.57
89919220C7,0.263033,0.261714,0.266474,0.019349,0.01922,0.019687,0.9674,66.56
1545212D44,0.263032,0.261788,0.266105,0.019349,0.019227,0.019651,0.9674,66.54
9893273B24,0.263032,0.261735,0.266489,0.019349,0.019222,0.019689,0.9674,66.54
36866217E2,0.263031,0.261955,0.265292,0.019349,0.019243,0.019571,0.9674,66.53
995641231A,0.26303,0.261742,0.266166,0.019348,0.019223,0.019657,0.9674,66.52
3407269752,0.26303,0.26174,0.266936,0.019348,0.019222,0.019733,0.9674,66.52
8671316455,0.263029,0.261732,0.266588,0.019348,0.019222,0.019698,0.9674,66.5
8006639784,0.263028,0.261811,0.266118,0.019348,0.019229,0.019652,0.9674,66.48
9269640CE8,0.263028,0.2618,0.265631,0.019348,0.019228,0.019604,0.9674,66.48
9499918C53,0.263027,0.261768,0.265871,0.019348,0.019225,0.019628,0.9674,66.47
977946911F,0.263025,0.261661,0.265385,0.019348,0.019215,0.01958,0.9674,66.46
60314405BD,0.263024,0.261649,0.267152,0.019348,0.019214,0.019754,0.9674,66.44
908549647B,0.263024,0.261672,0.266409,0.019348,0.019216,0.019681,0.9674,66.44
8921962BF2,0.263023,0.26163,0.267086,0.019348,0.019212,0.019748,0.9674,66.42
02770271E9,0.263023,0.261723,0.267238,0.019348,0.019221,0.019763,0.9674,66.42
03315389CD,0.263021,0.261784,0.266939,0.019348,0.019227,0.019733,0.9674,66.41
8420922CA8,0.26302,0.261735,0.267491,0.019347,0.019222,0.019788,0.9674,66.4
4752283BFB,0.26302,0.261818,0.266156,0.019347,0.01923,0.019656,0.9674,66.4
78881199B7,0.263018,0.261778,0.265608,0.019347,0.019226,0.019602,0.9674,66.37
799139214D,0.263018,0.261659,0.265792,0.019347,0.019215,0.01962,0.9674,66.37
A045404DD8,0.263018,0.2617,0.26617,0.019347,0.019218,0.019657,0.9674,66.37
