cig,label,score_raw_final,score_calib_final
012583959F,,0.9953698837855862,0.9379162310277982
0131823FC3,,0.9920963027529681,0.9369219259659018
0126335EEC,,0.9928522076146519,0.9371528322622399
013396683B,,0.9863254972157687,0.9351328784943718
014301862E,,0.9897469939058299,0.9361992223811041
0137314318,,0.9996769275806883,0.9392021464092708
01428370D2,,0.9937814355277894,0.9374356030003892
0142190AE3,,0.9984663845928017,0.9388432635908768
0139556D3D,,0.952387078747829,0.9236233846760318
0124083C84,,0.9685862630984606,0.9293338192776133
0147970CB1,,0.9771118307194622,0.9321783671934334
260170855B,,0.8028348154647487,0.8479103103963431
01432440B0,,0.9616211758099935,0.9269285250012604
0134359C8A,,0.9834641765789289,0.9342284076586173
01344317F6,,0.9963252238218449,0.9382036324366742
0142719F6D,,0.9973706733183595,0.9385167176275091
01407728B8,,0.9984622559718506,0.9388420362198647
01403669AD,,0.9986483018161525,0.9388973217292985
01406113DD,,0.9834135846940742,0.9342123104317932
013124639F,,0.9291650030829409,0.9146977589014351
0103366451,1.0,0.9948804806444017,0.9377685175208393
0131724E11,,0.9958226747760552,0.93805260247464
014987833C,,0.994583054888606,0.9376785871179774
0134137559,,0.9953488312705082,0.937909883622601
0145604C35,,0.9862621153785881,0.9351129692777267
0134445385,,0.9985422486990817,0.9388658126414658
0135410FD9,,0.9916718100870793,0.9367919094652426
01395887A7,,0.9991303231392281,0.9390403422325222
013570427B,,0.9809526592732795,0.9334248629524047
0144769B25,,0.985265566348822,0.934799189331521
0135116D3C,,0.9936343707495576,0.9373909293523701
0136701939,,0.9979846747386648,0.9386999036919842
01419748A4,,0.8897108721096513,0.8973494481343758
01051135FC,,0.9913074852540278,0.9366801223354737
0130595A64,,0.9949640891414306,0.9377937757727999
0136918C4B,,0.9433111852768244,0.9202417620852
0143757805,,0.943711130560143,0.920393617235382
01341911EA,,0.997292111891807,0.9384932421051159
01450291B7,,0.9976950632050531,0.9386135623355332
0141810150,,0.9973296005901466,0.9385044454256771
013730185C,,0.9075215788240137,0.9055380118641784
0130505022,,0.9290452834478111,0.9146493812858968
0139469574,,0.9772979433241094,0.9322392635862711
0150824FE2,,0.9914370960270238,0.9367199123947683
01512206AF,,0.9770899391302327,0.9321712008897851
0140471056,,0.998473118296852,0.9388452653607835
01365669D1,,0.9933521789054681,0.9373051249848521
0156038E9D,,0.9866487188539149,0.9352343190267459
01507746A2,,0.999423168600775,0.9391270794639226
01513745C5,,0.997459879741562,0.938543363908487
0148436D3F,,0.9910614159042036,0.9366045157017576
01516655E9,,0.9729371563339032,0.9307990053901403
0147307992,,0.9686491271056453,0.929355191717968
014134840E,,0.9894104148862772,0.9360950528246578
0154676AA9,,0.9866435085066554,0.9352326849723127
01526903C5,,0.9969574310475373,0.9383931397644668
014943232F,,0.9942164451457665,0.9375675711381968
2165593FDC,,0.9565108094690384,0.9251160010517677
0151753E85,,0.9990017349502742,0.9390022194862421
26393268B5,,0.8012578655512549,0.8468543929272475
0168073A37,,0.9858534587641864,0.9349844673198219
015080610C,1.0,0.9998215627997762,0.9392448936339294
017561493F,,0.9794713171960943,0.9329466512922271
0144046683,,0.9375515995438065,0.9180253909409668
01513333F0,,0.9994731926891854,0.9391418844386563
0102990E05,,0.9992875836578828,0.9390869352251429
0154300462,,0.9961164960037483,0.9381409457310642
0142831BDB,,0.9961274370855793,0.9381442331135291
014971196A,,0.9930758381967556,0.9372209934089665
0150912883,,0.986972902963125,0.9353359132977523
01513734F2,,0.9954574125951622,0.9379426147665992
0136044B0C,,0.9840261245929639,0.9344069611287236
014868069C,,0.9986355251195272,0.9388935264921431
01480037EE,,0.6579135556770609,0.7247124188801064
0154367BAA,,0.9902223662627035,0.9363460782536724
0148336ABA,,0.9793763193226378,0.9329158752315491
01505269F9,,0.9532431172083008,0.9239354622851582
015443107E,,0.9833497306047146,0.9341919882345733
0148045A96,,0.9961054829617975,0.9381376365624932
01425904FC,,0.9995056574780183,0.9391514908154075
0151142651,,0.9786164586246886,0.9326692341788145
0154774B88,,0.9900764576508201,0.9363010365269202
014371013E,,0.5658189146581263,0.6203722249990329
015178481C,,0.9756551655585782,0.9316999880819546
0196929EEF,,0.9992349581794344,0.9390713471085256
009696520C,,0.9746258389623041,0.9313600664864983
0149209B26,,0.9682325516093978,0.929213453397704
014867527D,,0.9791152482179203,0.932831229594453
0123111A66,,0.9936629073264749,0.9373996001928034
01426430BA,,0.9747676168445021,0.9314069796603082
0147546ECB,,0.9987817898054634,0.9389369603177458
5139242CA6,,0.7718371750221462,0.8260389845502728
0157543896,,0.9887878345949233,0.9359019495059345
01614164B1,,0.9933158159801988,0.9372940603526371
01599001A7,,0.9452527200253974,0.9209764748556856
0157346605,,0.996295538150055,0.9381947206338324
0169988687,,0.9409032352277625,0.9193218844017766
0166658A85,,0.998469958723361,0.9388443261024314
01698672AE,,0.9872393617964723,0.9354193062661333
0165282B02,,0.9900294371683682,0.9362865150609657
0170310042,,0.9993894710520611,0.9391171045429018
015836923B,,0.9877849400528933,0.935589742268672
0164043C8D,,0.969078539411853,0.9295010231998042
