cig,score_mean,score_lower,score_upper,pc_mean,pc_lower,pc_upper,lift_vs_prior,percentile_rank
B55B3B1668,0.366366,0.344862,0.428886,0.01549,0.014121,0.020025,0.7745,89.67
323595280F,0.366321,0.346839,0.424964,0.015487,0.014244,0.019713,0.7744,89.63
8510267E7B,0.366316,0.345845,0.422526,0.015486,0.014182,0.019521,0.7743,89.6
B347380ADD,0.366229,0.346491,0.427826,0.015481,0.014222,0.01994,0.774,89.57
8020570FBB,0.366194,0.345085,0.42369,0.015478,0.014135,0.019612,0.7739,89.53
7093684538,0.366143,0.344231,0.433996,0.015475,0.014083,0.020438,0.7737,89.5
0195802CE8,0.36614,0.348037,0.42096,0.015475,0.014318,0.019398,0.7737,89.47
484722696D,0.366073,0.3484,0.417102,0.01547,0.014341,0.019099,0.7735,89.43
08527721B7,0.365722,0.34443,0.443639,0.015447,0.014095,0.021237,0.7724,89.4
390667957E,0.365617,0.345185,0.451893,0.01544,0.014141,0.021942,0.772,89.37
01606024F5,0.365547,0.34876,0.422956,0.015436,0.014363,0.019555,0.7718,89.33
8168950EC8,0.36552,0.346402,0.438031,0.015434,0.014217,0.020769,0.7717,89.3
7984695AC0,0.365479,0.347473,0.417222,0.015431,0.014283,0.019109,0.7716,89.27
74664949C2,0.365469,0.347299,0.420338,0.015431,0.014272,0.01935,0.7716,89.23
838439801D,0.365456,0.343813,0.471084,0.01543,0.014057,0.023662,0.7715,89.2
567499847F,0.365423,0.342273,0.458484,0.015428,0.013962,0.02252,0.7714,89.17
5623956B4C,0.365412,0.344141,0.44033,0.015427,0.014077,0.02096,0.7714,89.13
81900280EA,0.365381,0.345768,0.421035,0.015425,0.014177,0.019404,0.7712,89.1
8401553CDA,0.365366,0.346235,0.420074,0.015424,0.014206,0.019329,0.7712,89.07
4972421B9B,0.365211,0.342684,0.458484,0.015414,0.013988,0.02252,0.7707,89.03
8992322ADB,0.365144,0.346212,0.452957,0.015409,0.014205,0.022034,0.7705,89.0
B1DB1A11AE,0.365129,0.346739,0.420504,0.015408,0.014237,0.019363,0.7704,88.97
7261037D46,0.365084,0.343614,0.444079,0.015406,0.014045,0.021274,0.7703,88.93
90909866F8,0.364874,0.345125,0.423311,0.015392,0.014138,0.019583,0.7696,88.9
69208355B6,0.36467,0.345671,0.434704,0.015378,0.014171,0.020496,0.7689,88.87
8762324283,0.364392,0.344944,0.423242,0.01536,0.014126,0.019577,0.768,88.83
6625987173,0.364299,0.342783,0.436797,0.015354,0.013994,0.020667,0.7677,88.8
4749877A7D,0.364277,0.345429,0.420379,0.015353,0.014156,0.019353,0.7677,88.77
67405551F4,0.364141,0.348188,0.416968,0.015344,0.014327,0.019089,0.7672,88.73
663886330F,0.364064,0.3435,0.463587,0.015339,0.014038,0.022976,0.767,88.7
7525397A0D,0.36402,0.348016,0.406604,0.015336,0.014317,0.018304,0.7668,88.67
6929808278,0.363985,0.344282,0.423864,0.015334,0.014086,0.019626,0.7667,88.63
6636516241,0.363887,0.343054,0.420185,0.015327,0.01401,0.019338,0.7664,88.6
56177401B4,0.363841,0.341923,0.429175,0.015324,0.013941,0.020048,0.7662,88.57
2315086566,0.363797,0.347725,0.415765,0.015321,0.014299,0.018996,0.766,88.53
7933836894,0.363737,0.348358,0.425258,0.015318,0.014338,0.019736,0.7659,88.5
1352535330,0.363557,0.347665,0.404623,0.015306,0.014295,0.018157,0.7653,88.47
B3F31B127D,0.363468,0.344824,0.431311,0.0153,0.014119,0.02022,0.765,88.42
9564280589,0.363468,0.345821,0.420993,0.0153,0.014181,0.019401,0.765,88.42
9819854FDC,0.36338,0.34789,0.417355,0.015294,0.014309,0.019119,0.7647,88.37
88225441A1,0.363352,0.342719,0.446275,0.015292,0.01399,0.02146,0.7646,88.33
8138214AA3,0.363331,0.346289,0.431111,0.015291,0.01421,0.020204,0.7646,88.3
6637750C92,0.363319,0.343925,0.419454,0.01529,0.014064,0.019281,0.7645,88.27
60011788BE,0.363261,0.345995,0.419024,0.015287,0.014191,0.019248,0.7644,88.23
8481917B53,0.363209,0.346219,0.419121,0.015283,0.014205,0.019255,0.7642,88.2
9131482155,0.363205,0.345975,0.42355,0.015283,0.01419,0.019601,0.7642,88.17
9159794521,0.36315,0.346198,0.41101,0.015279,0.014204,0.018635,0.7639,88.13
9533206A74,0.362959,0.346048,0.422988,0.015267,0.014195,0.019557,0.7634,88.1
624547375B,0.362858,0.344924,0.418234,0.01526,0.014125,0.019187,0.763,88.07
760527684A,0.362837,0.346197,0.411224,0.015259,0.014204,0.018651,0.763,88.03
B1D2441717,0.362834,0.342176,0.437881,0.015259,0.013957,0.020757,0.763,88.0
640479298D,0.362828,0.344063,0.414181,0.015258,0.014072,0.018875,0.7629,87.97
5639081CD7,0.362794,0.345898,0.433314,0.015256,0.014185,0.020383,0.7628,87.92
B3434C2417,0.362794,0.345688,0.416438,0.015256,0.014172,0.019048,0.7628,87.92
985681985A,0.362718,0.345701,0.423595,0.015251,0.014173,0.019605,0.7626,87.87
3138200C8D,0.362684,0.346554,0.425491,0.015249,0.014226,0.019755,0.7624,87.83
3554845EE1,0.362581,0.346104,0.419766,0.015242,0.014198,0.019305,0.7621,87.8
9821094F24,0.362536,0.343418,0.434115,0.015239,0.014033,0.020448,0.762,87.77
8012568449,0.362501,0.347429,0.405392,0.015237,0.01428,0.018214,0.7618,87.73
A017D4EA6F,0.362451,0.34813,0.402512,0.015234,0.014324,0.018001,0.7617,87.7
5937860D12,0.362444,0.342483,0.435403,0.015233,0.013975,0.020553,0.7616,87.67
6353606987,0.362328,0.343567,0.418697,0.015226,0.014042,0.019223,0.7613,87.63
40495946AE,0.362327,0.346267,0.429254,0.015226,0.014208,0.020055,0.7613,87.6
7466126A13,0.36228,0.342914,0.417618,0.015223,0.014002,0.019139,0.7612,87.57
942428807D,0.362274,0.345501,0.417036,0.015222,0.014161,0.019094,0.7611,87.53
0450076675,0.362234,0.345422,0.415643,0.01522,0.014156,0.018987,0.761,87.5
B069B98429,0.362219,0.345503,0.414522,0.015219,0.014161,0.018901,0.761,87.47
731965740A,0.36219,0.343388,0.415843,0.015217,0.014031,0.019002,0.7608,87.43
8166866705,0.362048,0.345754,0.431111,0.015208,0.014176,0.020204,0.7604,87.4
8560674BA8,0.361959,0.345683,0.420488,0.015202,0.014172,0.019362,0.7601,87.37
6049691AEF,0.361925,0.342862,0.431001,0.0152,0.013999,0.020195,0.76,87.33
04327604D8,0.361814,0.346134,0.423465,0.015193,0.0142,0.019595,0.7596,87.3
81866583E6,0.361783,0.346374,0.413964,0.015191,0.014215,0.018859,0.7595,87.27
A0295A84EB,0.361743,0.343729,0.417334,0.015188,0.014052,0.019117,0.7594,87.23
1096673B2D,0.361677,0.342449,0.435988,0.015184,0.013973,0.020601,0.7592,87.2
8063113357,0.361598,0.344162,0.417811,0.015179,0.014078,0.019154,0.759,87.17
9873792EE8,0.361589,0.343343,0.408638,0.015178,0.014028,0.018456,0.7589,87.13
5108914932,0.361532,0.343639,0.441504,0.015174,0.014046,0.021058,0.7587,87.1
7252212AA8,0.361507,0.34366,0.417755,0.015173,0.014047,0.01915,0.7587,87.07
9742178B9A,0.361498,0.344246,0.404374,0.015172,0.014084,0.018139,0.7586,87.03
8497658936,0.361451,0.345878,0.420699,0.015169,0.014184,0.019378,0.7584,87.0
49058492AA,0.361376,0.343609,0.417674,0.015164,0.014044,0.019143,0.7582,86.97
8683097E4F,0.361372,0.346624,0.411118,0.015164,0.01423,0.018643,0.7582,86.93
9677264AE0,0.361309,0.345356,0.411069,0.01516,0.014152,0.018639,0.758,86.9
8008619976,0.361278,0.344779,0.420574,0.015158,0.014116,0.019368,0.7579,86.87
91286597B6,0.361246,0.346059,0.420429,0.015156,0.014195,0.019357,0.7578,86.83
1117537CB1,0.36122,0.342387,0.43615,0.015154,0.013969,0.020614,0.7577,86.8
4249264B92,0.361178,0.346458,0.411043,0.015151,0.01422,0.018637,0.7575,86.77
2028018564,0.360988,0.342404,0.43915,0.015139,0.013971,0.020862,0.757,86.73
9875036181,0.360986,0.342684,0.436116,0.015139,0.013988,0.020612,0.757,86.7
63913672E6,0.36096,0.342314,0.423795,0.015137,0.013965,0.019621,0.7568,86.67
7651999555,0.360879,0.343338,0.44708,0.015132,0.014028,0.021529,0.7566,86.63
3422027A01,0.360739,0.347341,0.415347,0.015123,0.014275,0.018964,0.7562,86.6
B532EE9F46,0.360712,0.345732,0.412811,0.015121,0.014175,0.018771,0.756,86.57
6766039802,0.36071,0.346586,0.409452,0.015121,0.014228,0.018517,0.756,86.53
B195E8DAB0,0.360645,0.34388,0.414843,0.015117,0.014061,0.018926,0.7558,86.5
921877127E,0.360631,0.345017,0.414099,0.015116,0.014131,0.018869,0.7558,86.47
59430453E1,0.360622,0.343475,0.423184,0.015115,0.014036,0.019573,0.7558,86.43
6363246CB4,0.360573,0.344592,0.418117,0.015112,0.014105,0.019178,0.7556,86.4
9331278E31,0.360562,0.344274,0.414368,0.015112,0.014085,0.01889,0.7556,86.37
9075713B49,0.360467,0.345317,0.409519,0.015105,0.014149,0.018522,0.7552,86.33
A01AF13CA3,0.360415,0.344823,0.421593,0.015102,0.014119,0.019448,0.7551,86.3
71630228BE,0.360374,0.343375,0.423069,0.015099,0.01403,0.019564,0.755,86.27
6794572231,0.360373,0.345643,0.411003,0.015099,0.01417,0.018634,0.755,86.23
B2FE8C246B,0.360364,0.343139,0.408534,0.015099,0.014016,0.018448,0.755,86.2
1418041C70,0.360345,0.342875,0.422089,0.015098,0.013999,0.019487,0.7549,86.17
8599166046,0.360321,0.346221,0.405507,0.015096,0.014205,0.018222,0.7548,86.13
12135182BB,0.360292,0.347077,0.394519,0.015094,0.014258,0.017421,0.7547,86.1
9774734DA9,0.360186,0.34216,0.447449,0.015087,0.013956,0.02156,0.7544,86.07
71816450F0,0.360179,0.342862,0.42685,0.015087,0.013999,0.019863,0.7544,86.03
2562293711,0.36014,0.342273,0.430535,0.015084,0.013962,0.020158,0.7542,86.0
3351883D57,0.360097,0.342449,0.430609,0.015082,0.013973,0.020164,0.7541,85.97
38163832E1,0.360088,0.342449,0.430609,0.015081,0.013973,0.020164,0.754,85.93
0599996C59,0.360041,0.345366,0.412396,0.015078,0.014153,0.018739,0.7539,85.9
92437052AE,0.360032,0.346424,0.408809,0.015077,0.014218,0.018469,0.7538,85.87
635676586B,0.359992,0.342002,0.417354,0.015075,0.013946,0.019119,0.7538,85.83
9467317523,0.359936,0.342916,0.434232,0.015071,0.014002,0.020457,0.7535,85.8
9480529C04,0.359925,0.342723,0.418208,0.015071,0.01399,0.019185,0.7535,85.77
B3017B1F7F,0.359922,0.344298,0.418135,0.01507,0.014087,0.019179,0.7535,85.73
0744990132,0.359916,0.342273,0.438797,0.01507,0.013962,0.020833,0.7535,85.7
39503625D8,0.359897,0.342273,0.430609,0.015069,0.013962,0.020164,0.7535,85.67
3305943676,0.359886,0.342297,0.430609,0.015068,0.013964,0.020164,0.7534,85.63
573590066A,0.359862,0.342586,0.417564,0.015066,0.013982,0.019135,0.7533,85.6
8710944265,0.359821,0.343672,0.403481,0.015064,0.014048,0.018073,0.7532,85.57
61556012A4,0.359811,0.342957,0.443475,0.015063,0.014004,0.021223,0.7532,85.53
560304422E,0.359711,0.342411,0.42048,0.015057,0.013971,0.019361,0.7528,85.5
5522669A9F,0.359674,0.345809,0.414514,0.015054,0.01418,0.018901,0.7527,85.47
942363017D,0.359631,0.344374,0.418332,0.015052,0.014091,0.019194,0.7526,85.43
85929831E6,0.359617,0.345575,0.420899,0.015051,0.014165,0.019394,0.7525,85.4
8128187819,0.35958,0.343702,0.419297,0.015048,0.01405,0.019269,0.7524,85.37
41212979DD,0.359552,0.34423,0.417962,0.015047,0.014083,0.019166,0.7524,85.33
1956989E65,0.359468,0.342263,0.430609,0.015041,0.013962,0.020164,0.752,85.3
79243547C9,0.359432,0.345263,0.414206,0.015039,0.014146,0.018877,0.752,85.27
3526847E33,0.359393,0.342387,0.430609,0.015036,0.013969,0.020164,0.7518,85.23
774535337E,0.359342,0.342485,0.415809,0.015033,0.013975,0.019,0.7516,85.2
7979879478,0.359341,0.345373,0.420897,0.015033,0.014153,0.019394,0.7516,85.17
04679482E7,0.359294,0.34585,0.399566,0.01503,0.014182,0.017786,0.7515,85.13
7709204C62,0.35926,0.345626,0.413495,0.015028,0.014169,0.018823,0.7514,85.1
7767496479,0.359246,0.345334,0.414368,0.015027,0.014151,0.01889,0.7514,85.07
67353098CF,0.359239,0.342436,0.424266,0.015026,0.013972,0.019658,0.7513,85.03
4841433CE3,0.359195,0.342299,0.430609,0.015024,0.013964,0.020164,0.7512,85.0
6295497877,0.359118,0.345224,0.415294,0.015019,0.014144,0.01896,0.751,84.97
779845724D,0.359102,0.34682,0.397017,0.015018,0.014242,0.017601,0.7509,84.93
5961889271,0.359099,0.344529,0.411499,0.015017,0.014101,0.018671,0.7508,84.9
14236419B5,0.359075,0.342299,0.430514,0.015016,0.013964,0.020156,0.7508,84.87
5801692BAF,0.35907,0.34529,0.406737,0.015016,0.014148,0.018314,0.7508,84.83
89888845BC,0.359043,0.345321,0.402129,0.015014,0.01415,0.017973,0.7507,84.8
A03ED739E3,0.359025,0.344299,0.401442,0.015013,0.014087,0.017923,0.7506,84.77
30744658C5,0.358995,0.344338,0.413491,0.015011,0.014089,0.018823,0.7505,84.73
B0918C0072,0.358968,0.342414,0.439687,0.015009,0.013971,0.020906,0.7504,84.7
B1112C72D1,0.358963,0.342818,0.419701,0.015009,0.013996,0.0193,0.7504,84.67
8497298024,0.358958,0.345368,0.411965,0.015008,0.014153,0.018707,0.7504,84.63
82943802E8,0.358922,0.345282,0.414368,0.015006,0.014147,0.01889,0.7503,84.6
9875082775,0.358819,0.34265,0.430002,0.014999,0.013986,0.020115,0.75,84.57
599192983A,0.358796,0.345961,0.391603,0.014998,0.014189,0.017213,0.7499,84.53
8932319ECF,0.358789,0.34485,0.401611,0.014997,0.014121,0.017935,0.7498,84.5
4472010365,0.358771,0.342273,0.430609,0.014996,0.013962,0.020164,0.7498,84.47
567914852F,0.358751,0.344746,0.404585,0.014995,0.014114,0.018154,0.7497,84.43
7436795D5D,0.358671,0.343772,0.416654,0.01499,0.014054,0.019065,0.7495,84.4
A001897B9C,0.358622,0.344394,0.407978,0.014987,0.014093,0.018407,0.7494,84.37
7348810DD8,0.358572,0.342303,0.421611,0.014984,0.013964,0.019449,0.7492,84.33
636798751C,0.35857,0.345672,0.403905,0.014983,0.014171,0.018104,0.7492,84.3
74906052CB,0.358533,0.345217,0.415294,0.014981,0.014143,0.01896,0.749,84.27
2193638756,0.358511,0.342273,0.430514,0.01498,0.013962,0.020156,0.749,84.23
29740274B7,0.35847,0.341892,0.442615,0.014977,0.013939,0.021151,0.7488,84.2
5044333B44,0.358456,0.342491,0.411333,0.014976,0.013976,0.018659,0.7488,84.17
1124185ACC,0.358435,0.342403,0.419794,0.014975,0.01397,0.019308,0.7488,84.13
754949043B,0.35842,0.342984,0.4112,0.014974,0.014006,0.018649,0.7487,84.1
7061884308,0.358418,0.344915,0.400089,0.014974,0.014125,0.017824,0.7487,84.07
83962737AA,0.358393,0.345023,0.405609,0.014972,0.014131,0.01823,0.7486,84.03
74021195D5,0.35837,0.345622,0.415236,0.014971,0.014168,0.018956,0.7485,84.0
1772837F5B,0.358366,0.342403,0.419794,0.01497,0.01397,0.019308,0.7485,83.97
6679953798,0.358336,0.342869,0.411333,0.014968,0.013999,0.018659,0.7484,83.93
0940549595,0.358309,0.342288,0.430514,0.014967,0.013963,0.020156,0.7484,83.9
8445328921,0.358302,0.34511,0.415236,0.014966,0.014137,0.018956,0.7483,83.87
7781698C53,0.358278,0.343868,0.418049,0.014965,0.01406,0.019172,0.7482,83.83
0284037ABC,0.358274,0.345921,0.407897,0.014964,0.014187,0.018401,0.7482,83.8
895363120B,0.358268,0.344417,0.415294,0.014964,0.014094,0.01896,0.7482,83.77
7627772C92,0.358249,0.346155,0.411408,0.014963,0.014201,0.018665,0.7482,83.73
82940957B6,0.358219,0.343784,0.421611,0.014961,0.014055,0.019449,0.748,83.7
84421499BC,0.358195,0.344791,0.410009,0.014959,0.014117,0.018559,0.748,83.67
A049AC405B,0.358168,0.345242,0.414462,0.014958,0.014145,0.018897,0.7479,83.63
4686462EC5,0.358146,0.343749,0.408983,0.014956,0.014053,0.018482,0.7478,83.6
5200925315,0.35814,0.345315,0.396458,0.014956,0.014149,0.017561,0.7478,83.57
3564517C78,0.358117,0.342188,0.419794,0.014954,0.013957,0.019308,0.7477,83.53
252722298F,0.358048,0.342273,0.430514,0.01495,0.013962,0.020156,0.7475,83.5
0224980B5B,0.358027,0.345723,0.40089,0.014949,0.014175,0.017882,0.7475,83.47
1808087098,0.358016,0.342273,0.419794,0.014948,0.013962,0.019308,0.7474,83.43
8268918EFC,0.357987,0.346092,0.398009,0.014946,0.014197,0.017673,0.7473,83.4
4899268BD7,0.357986,0.342912,0.43394,0.014946,0.014002,0.020434,0.7473,83.37
8906280EBF,0.357972,0.342632,0.415809,0.014945,0.013984,0.019,0.7472,83.33
A03987569F,0.357895,0.344406,0.420195,0.01494,0.014093,0.019339,0.747,83.3
6340153BC2,0.357867,0.345087,0.400537,0.014938,0.014135,0.017857,0.7469,83.27
8881652B15,0.357842,0.345546,0.40178,0.014937,0.014164,0.017948,0.7468,83.23
6146518B1A,0.357835,0.345383,0.396371,0.014936,0.014154,0.017554,0.7468,83.2
728669963C,0.357729,0.342344,0.415809,0.01493,0.013967,0.019,0.7465,83.17
533276728B,0.357694,0.344823,0.414368,0.014927,0.014119,0.01889,0.7464,83.13
026652468E,0.357662,0.344245,0.400371,0.014925,0.014083,0.017844,0.7462,83.1
333947806D,0.357659,0.341831,0.430514,0.014925,0.013935,0.020156,0.7462,83.07
7112216250,0.3576,0.34465,0.417756,0.014921,0.014108,0.01915,0.746,83.03
6555742171,0.35758,0.345014,0.396371,0.01492,0.014131,0.017554,0.746,83.0
7558921AEE,0.357578,0.342634,0.408369,0.01492,0.013985,0.018436,0.746,82.97
7009297EDA,0.357575,0.342273,0.415809,0.01492,0.013962,0.019,0.746,82.93
79682610FF,0.357533,0.343069,0.397764,0.014917,0.014011,0.017655,0.7458,82.9
B2B2217A2A,0.35753,0.343788,0.400884,0.014917,0.014055,0.017882,0.7458,82.87
89290515FB,0.357529,0.342945,0.413796,0.014917,0.014004,0.018846,0.7458,82.83
55887015F5,0.357518,0.343642,0.404146,0.014916,0.014046,0.018122,0.7458,82.8
82588380B9,0.357489,0.343541,0.416532,0.014914,0.01404,0.019055,0.7457,82.77
8582085096,0.357449,0.344744,0.396723,0.014912,0.014114,0.01758,0.7456,82.73
8916924E74,0.357425,0.344653,0.413744,0.01491,0.014109,0.018842,0.7455,82.7
88896199A9,0.357416,0.344802,0.420297,0.014909,0.014118,0.019347,0.7455,82.67
0759215C06,0.357344,0.343539,0.416649,0.014905,0.01404,0.019064,0.7452,82.63
96199401A0,0.357251,0.342993,0.418368,0.014899,0.014007,0.019197,0.745,82.6
B2566DEFCE,0.35722,0.341716,0.403497,0.014897,0.013928,0.018074,0.7448,82.57
73662727F3,0.35715,0.343103,0.419351,0.014892,0.014013,0.019273,0.7446,82.53
9798749779,0.357145,0.344841,0.414368,0.014892,0.01412,0.01889,0.7446,82.5
941710480E,0.357111,0.343009,0.419413,0.01489,0.014008,0.019278,0.7445,82.47
7151408891,0.357101,0.344308,0.396371,0.014889,0.014087,0.017554,0.7444,82.43
6537989732,0.357091,0.343066,0.415809,0.014889,0.014011,0.019,0.7444,82.4
58177986C8,0.357066,0.344718,0.411696,0.014887,0.014113,0.018686,0.7444,82.37
50621645E1,0.357048,0.343728,0.408285,0.014886,0.014052,0.01843,0.7443,82.33
1054448E00,0.356987,0.342273,0.417553,0.014882,0.013962,0.019134,0.7441,82.3
21513706AE,0.35697,0.342273,0.417553,0.014881,0.013962,0.019134,0.744,82.27
09796966B5,0.356961,0.342273,0.417553,0.01488,0.013962,0.019134,0.744,82.23
3527153AB9,0.356944,0.345601,0.39906,0.014879,0.014167,0.017749,0.744,82.2
A009C903E2,0.356932,0.344218,0.403738,0.014879,0.014082,0.018092,0.744,82.17
9491772A09,0.356885,0.343561,0.401413,0.014876,0.014041,0.017921,0.7438,82.13
A020F4E617,0.356868,0.341555,0.41785,0.014874,0.013919,0.019157,0.7437,82.1
8067445A36,0.356867,0.34245,0.412076,0.014874,0.013973,0.018715,0.7437,82.07
85233846FB,0.356866,0.342627,0.415809,0.014874,0.013984,0.019,0.7437,82.03
A0148E1714,0.356838,0.343843,0.420918,0.014873,0.014059,0.019395,0.7436,82.0
625747146C,0.356821,0.342206,0.402907,0.014871,0.013958,0.01803,0.7436,81.97
7546827EA4,0.356811,0.343361,0.412054,0.014871,0.014029,0.018714,0.7436,81.93
4069039534,0.356805,0.343125,0.412592,0.01487,0.014015,0.018754,0.7435,81.9
74310600B5,0.356797,0.343211,0.416386,0.01487,0.01402,0.019044,0.7435,81.87
7235494688,0.356783,0.345079,0.399406,0.014869,0.014135,0.017774,0.7434,81.83
4398037EEE,0.356782,0.341802,0.417359,0.014869,0.013934,0.019119,0.7434,81.8
1768880DF0,0.356733,0.34183,0.417553,0.014866,0.013935,0.019134,0.7433,81.77
7917882AEB,0.35673,0.343356,0.415809,0.014866,0.014029,0.019,0.7433,81.72
0163558C51,0.35673,0.342638,0.411333,0.014866,0.013985,0.018659,0.7433,81.72
9406095B23,0.35672,0.341779,0.417352,0.014865,0.013932,0.019119,0.7432,81.67
02200127A3,0.356709,0.344439,0.403668,0.014864,0.014095,0.018086,0.7432,81.63
4009601B68,0.356691,0.342834,0.416632,0.014863,0.013997,0.019063,0.7432,81.6
0551707304,0.356679,0.343311,0.403318,0.014862,0.014026,0.018061,0.7431,81.57
A045419F2C,0.356673,0.342369,0.411295,0.014862,0.013968,0.018656,0.7431,81.53
9303244FCD,0.356634,0.344106,0.392643,0.01486,0.014075,0.017287,0.743,81.5
8246132B63,0.356628,0.343544,0.402678,0.014859,0.01404,0.018013,0.743,81.47
6040932EC6,0.356581,0.345171,0.397056,0.014856,0.01414,0.017604,0.7428,81.43
5173650709,0.356563,0.344677,0.402516,0.014855,0.01411,0.018002,0.7428,81.4
632120468E,0.356561,0.342809,0.417322,0.014855,0.013995,0.019116,0.7428,81.37
93461731F3,0.3565,0.344735,0.400576,0.014851,0.014114,0.017859,0.7425,81.33
8825586FF3,0.356443,0.343734,0.398528,0.014847,0.014052,0.01771,0.7424,81.3
0411611822,0.356433,0.341825,0.440185,0.014847,0.013935,0.020948,0.7424,81.27
301660338B,0.356422,0.344902,0.414809,0.014846,0.014124,0.018923,0.7423,81.23
04018354BA,0.356375,0.344426,0.412699,0.014843,0.014095,0.018762,0.7422,81.2
031497880F,0.356359,0.345352,0.391414,0.014842,0.014152,0.0172,0.7421,81.17
49261145DE,0.356358,0.341824,0.407483,0.014842,0.013935,0.01837,0.7421,81.13
B436939DF6,0.356341,0.340386,0.40809,0.014841,0.013847,0.018415,0.742,81.1
7234848171,0.356332,0.344455,0.414961,0.01484,0.014096,0.018935,0.742,81.07
7189978D88,0.356252,0.342088,0.415792,0.014835,0.013951,0.018999,0.7417,81.02
719078577F,0.356252,0.342088,0.415792,0.014835,0.013951,0.018999,0.7417,81.02
9133320E15,0.356243,0.342908,0.412934,0.014835,0.014001,0.01878,0.7417,80.97
0463152D1B,0.356226,0.341929,0.417642,0.014834,0.013941,0.019141,0.7417,80.93
1885985C0B,0.356224,0.342343,0.411333,0.014833,0.013967,0.018659,0.7416,80.88
637828032A,0.356224,0.341677,0.402012,0.014833,0.013926,0.017965,0.7416,80.88
5579985D47,0.356219,0.342,0.413744,0.014833,0.013946,0.018842,0.7416,80.83
6129458CBE,0.356174,0.343778,0.392078,0.01483,0.014055,0.017247,0.7415,80.8
8054945EE1,0.356161,0.342088,0.413382,0.014829,0.013951,0.018814,0.7414,80.77
867391229F,0.356153,0.343498,0.404547,0.014829,0.014038,0.018151,0.7414,80.73
0158152F24,0.356124,0.342361,0.40578,0.014827,0.013968,0.018243,0.7413,80.7
09280223FA,0.356113,0.342273,0.411295,0.014826,0.013962,0.018656,0.7413,80.67
9235486425,0.356091,0.344228,0.414517,0.014825,0.014082,0.018901,0.7412,80.63
6205830CE9,0.356075,0.342758,0.395715,0.014824,0.013992,0.017507,0.7412,80.6
7648134FD2,0.356067,0.34321,0.412934,0.014823,0.01402,0.01878,0.7412,80.55
6471502464,0.356067,0.341942,0.411333,0.014823,0.013942,0.018659,0.7412,80.55
