cig,score_mean,score_lower,score_upper,pc_mean,pc_lower,pc_upper,lift_vs_prior,percentile_rank
68727260EA,0.296534,0.295753,0.298577,0.022493,0.022411,0.022709,1.1246,68.2
B4D8BD94F5,0.296534,0.295777,0.298223,0.022493,0.022413,0.022672,1.1246,68.2
37884106D3,0.296533,0.29576,0.298554,0.022493,0.022412,0.022707,1.1246,68.16
9652237DF0,0.296533,0.295798,0.298489,0.022493,0.022416,0.0227,1.1246,68.16
44985511B9,0.296533,0.295755,0.299136,0.022493,0.022411,0.022768,1.1246,68.16
636506167F,0.296532,0.295793,0.298658,0.022493,0.022415,0.022718,1.1246,68.14
6509004804,0.296532,0.29572,0.298995,0.022493,0.022407,0.022753,1.1246,68.14
B22C4EC78E,0.296531,0.295713,0.298922,0.022493,0.022407,0.022746,1.1246,68.12
9177237F89,0.296531,0.295793,0.298689,0.022493,0.022415,0.022721,1.1246,68.12
B27BE75BE4,0.296529,0.295819,0.298276,0.022493,0.022418,0.022677,1.1246,68.08
B3201738B4,0.296529,0.295761,0.29867,0.022493,0.022412,0.022719,1.1246,68.08
7059432B91,0.296529,0.295834,0.298338,0.022493,0.022419,0.022684,1.1246,68.08
1007438422,0.296529,0.295796,0.298528,0.022493,0.022415,0.022704,1.1246,68.08
5251686462,0.296529,0.295702,0.298876,0.022493,0.022406,0.022741,1.1246,68.08
2702557C93,0.296528,0.295745,0.298738,0.022493,0.02241,0.022726,1.1246,68.04
7874332853,0.296528,0.29573,0.298378,0.022493,0.022409,0.022688,1.1246,68.04
9284708F69,0.296528,0.29573,0.298861,0.022493,0.022409,0.022739,1.1246,68.04
A02C202E86,0.296527,0.295724,0.298223,0.022492,0.022408,0.022672,1.1246,68.02
55388882F9,0.296527,0.295834,0.298482,0.022492,0.022419,0.022699,1.1246,68.02
B35E045F4C,0.296524,0.29577,0.298466,0.022492,0.022413,0.022697,1.1246,67.99
9400318BCE,0.296524,0.295787,0.298577,0.022492,0.022415,0.022709,1.1246,67.99
9913576DB4,0.296524,0.295814,0.298141,0.022492,0.022417,0.022663,1.1246,67.99
1350573019,0.296523,0.295852,0.298501,0.022492,0.022421,0.022701,1.1246,67.96
9021889A51,0.296523,0.295769,0.298384,0.022492,0.022413,0.022689,1.1246,67.96
A05F588951,0.296523,0.295709,0.298553,0.022492,0.022406,0.022707,1.1246,67.96
B258F0C817,0.296523,0.295702,0.298026,0.022492,0.022406,0.022651,1.1246,67.96
1663839360,0.296522,0.295783,0.298754,0.022492,0.022414,0.022728,1.1246,67.92
9488716028,0.296522,0.295799,0.298659,0.022492,0.022416,0.022718,1.1246,67.92
249208666B,0.296522,0.295716,0.298818,0.022492,0.022407,0.022735,1.1246,67.92
9753239370,0.296522,0.295804,0.298428,0.022492,0.022416,0.022693,1.1246,67.92
8320144009,0.296521,0.295819,0.298411,0.022492,0.022418,0.022691,1.1246,67.88
7923530FCA,0.296521,0.295809,0.298225,0.022492,0.022417,0.022672,1.1246,67.88
5891136F34,0.296521,0.295744,0.298678,0.022492,0.02241,0.02272,1.1246,67.88
B44BB86AAC,0.29652,0.295739,0.298266,0.022492,0.022409,0.022676,1.1246,67.84
B4D0DD78CF,0.29652,0.295771,0.298369,0.022492,0.022413,0.022687,1.1246,67.84
B50D8175C6,0.29652,0.295733,0.298518,0.022492,0.022409,0.022703,1.1246,67.84
5103394DF1,0.29652,0.295708,0.299119,0.022492,0.022406,0.022767,1.1246,67.84
6943314BF6,0.296519,0.295797,0.298112,0.022492,0.022416,0.02266,1.1246,67.82
4464188C77,0.296518,0.295781,0.29827,0.022491,0.022414,0.022677,1.1246,67.81
6309638DFB,0.296517,0.295713,0.299198,0.022491,0.022407,0.022775,1.1246,67.78
6733178A40,0.296517,0.295833,0.298777,0.022491,0.022419,0.02273,1.1246,67.78
B0CBB0A357,0.296517,0.295817,0.298246,0.022491,0.022418,0.022674,1.1246,67.78
8765477C70,0.296517,0.295699,0.298826,0.022491,0.022405,0.022735,1.1246,67.78
787494415F,0.296515,0.29581,0.298223,0.022491,0.022417,0.022672,1.1246,67.76
8669571450,0.296515,0.295808,0.298506,0.022491,0.022417,0.022702,1.1246,67.76
5378535B7B,0.296514,0.295771,0.298127,0.022491,0.022413,0.022661,1.1246,67.72
4955730DC1,0.296514,0.295782,0.298511,0.022491,0.022414,0.022702,1.1246,67.72
B4BF3D1D21,0.296514,0.295707,0.298852,0.022491,0.022406,0.022738,1.1246,67.72
370703560D,0.296514,0.29571,0.299065,0.022491,0.022406,0.022761,1.1246,67.72
8598783435,0.296514,0.295776,0.298037,0.022491,0.022413,0.022652,1.1246,67.72
8967380413,0.296513,0.295722,0.298792,0.022491,0.022408,0.022732,1.1246,67.67
9396046672,0.296513,0.295833,0.298269,0.022491,0.022419,0.022676,1.1246,67.67
A027C3870B,0.296513,0.295767,0.298405,0.022491,0.022412,0.022691,1.1246,67.67
6368308DFF,0.296513,0.295765,0.298229,0.022491,0.022412,0.022672,1.1246,67.67
8690115DBF,0.296513,0.295904,0.298001,0.022491,0.022427,0.022648,1.1246,67.67
0171940160,0.296512,0.295812,0.298564,0.022491,0.022417,0.022708,1.1246,67.64
B4ED02D9D3,0.296512,0.295743,0.298946,0.022491,0.02241,0.022748,1.1246,67.64
0486769E78,0.296511,0.295755,0.29836,0.022491,0.022411,0.022686,1.1246,67.62
B45DC25828,0.29651,0.295678,0.29865,0.022491,0.022403,0.022717,1.1246,67.59
881326043A,0.29651,0.29578,0.298222,0.022491,0.022414,0.022671,1.1246,67.59
031955591E,0.29651,0.295816,0.298271,0.022491,0.022418,0.022677,1.1246,67.59
B55849BB20,0.29651,0.295666,0.299076,0.022491,0.022402,0.022762,1.1246,67.59
4159515C5A,0.29651,0.295905,0.298225,0.022491,0.022427,0.022672,1.1246,67.59
65967122F4,0.296509,0.295746,0.298251,0.022491,0.02241,0.022675,1.1246,67.55
B2CC44E959,0.296509,0.29572,0.298216,0.022491,0.022407,0.022671,1.1246,67.55
B439906045,0.296509,0.295737,0.29843,0.022491,0.022409,0.022694,1.1246,67.55
8295517D2D,0.296508,0.295865,0.297879,0.02249,0.022423,0.022635,1.1245,67.52
35378137A3,0.296508,0.295752,0.298254,0.02249,0.022411,0.022675,1.1245,67.52
7671505631,0.296508,0.295721,0.298017,0.02249,0.022408,0.02265,1.1245,67.52
52604715FE,0.296507,0.2958,0.298222,0.02249,0.022416,0.022671,1.1245,67.49
78634872C1,0.296507,0.295692,0.298487,0.02249,0.022405,0.0227,1.1245,67.49
9250951E41,0.296507,0.295727,0.29825,0.02249,0.022408,0.022674,1.1245,67.49
B495A9337C,0.296506,0.295867,0.29817,0.02249,0.022423,0.022666,1.1245,67.46
B4193AA006,0.296506,0.29575,0.298578,0.02249,0.022411,0.022709,1.1245,67.46
958176529E,0.296506,0.295763,0.298525,0.02249,0.022412,0.022704,1.1245,67.46
013646132D,0.296505,0.295808,0.297949,0.02249,0.022417,0.022643,1.1245,67.42
6619196D53,0.296505,0.295889,0.298351,0.02249,0.022425,0.022685,1.1245,67.42
9201915C78,0.296505,0.295762,0.298879,0.02249,0.022412,0.022741,1.1245,67.42
1736630867,0.296505,0.29576,0.298229,0.02249,0.022412,0.022672,1.1245,67.42
628322594A,0.296505,0.295831,0.298227,0.02249,0.022419,0.022672,1.1245,67.42
526830352A,0.296504,0.295762,0.29855,0.02249,0.022412,0.022706,1.1245,67.38
6557939675,0.296504,0.295823,0.298222,0.02249,0.022418,0.022671,1.1245,67.38
6627065B08,0.296503,0.295702,0.298949,0.02249,0.022406,0.022749,1.1245,67.36
A03AEAAA07,0.296503,0.295857,0.29802,0.02249,0.022422,0.02265,1.1245,67.36
7416311571,0.296503,0.295789,0.298236,0.02249,0.022415,0.022673,1.1245,67.36
B3009ED36A,0.296502,0.295772,0.298659,0.02249,0.022413,0.022718,1.1245,67.33
3853756C0B,0.296502,0.29576,0.298457,0.02249,0.022412,0.022696,1.1245,67.33
766421671E,0.296501,0.295822,0.298442,0.02249,0.022418,0.022695,1.1245,67.31
8383938481,0.296501,0.295779,0.29782,0.02249,0.022414,0.022629,1.1245,67.31
9235721612,0.296501,0.29581,0.298277,0.02249,0.022417,0.022677,1.1245,67.31
3128485B7B,0.296501,0.295794,0.298586,0.02249,0.022415,0.02271,1.1245,67.31
996977134C,0.2965,0.295793,0.298338,0.02249,0.022415,0.022684,1.1245,67.27
03049894E1,0.2965,0.29578,0.298651,0.02249,0.022414,0.022717,1.1245,67.27
64295085D8,0.296499,0.295659,0.29866,0.022489,0.022401,0.022718,1.1244,67.26
810757675D,0.296499,0.295829,0.298566,0.022489,0.022419,0.022708,1.1244,67.26
5362459926,0.296498,0.295682,0.298657,0.022489,0.022403,0.022718,1.1244,67.24
8926173EF8,0.296497,0.295808,0.298477,0.022489,0.022417,0.022698,1.1244,67.21
913272858F,0.296497,0.295807,0.298583,0.022489,0.022417,0.02271,1.1244,67.21
9979371577,0.296497,0.295779,0.299061,0.022489,0.022414,0.02276,1.1244,67.21
9522966824,0.296497,0.295785,0.298289,0.022489,0.022414,0.022679,1.1244,67.21
6047986BEC,0.296497,0.295732,0.298265,0.022489,0.022409,0.022676,1.1244,67.21
85177540F7,0.296496,0.29579,0.298123,0.022489,0.022415,0.022661,1.1244,67.16
6906946027,0.296496,0.295786,0.298028,0.022489,0.022414,0.022651,1.1244,67.16
6923015CB2,0.296496,0.29583,0.298484,0.022489,0.022419,0.022699,1.1244,67.16
74978437C6,0.296496,0.295688,0.298192,0.022489,0.022404,0.022668,1.1244,67.16
7250027F88,0.296495,0.295694,0.298608,0.022489,0.022405,0.022712,1.1244,67.14
8427184C39,0.296494,0.29584,0.297866,0.022489,0.02242,0.022634,1.1244,67.13
B415AB603A,0.296492,0.29574,0.298465,0.022489,0.02241,0.022697,1.1244,67.1
1497267FCC,0.296492,0.295721,0.299206,0.022489,0.022408,0.022776,1.1244,67.1
9565496104,0.296492,0.295727,0.298292,0.022489,0.022408,0.022679,1.1244,67.1
B35E592F21,0.296492,0.295644,0.299438,0.022489,0.022399,0.0228,1.1244,67.1
9360430731,0.296491,0.295799,0.2982,0.022489,0.022416,0.022669,1.1244,67.05
B4BB9C34A1,0.296491,0.295736,0.298237,0.022489,0.022409,0.022673,1.1244,67.05
B519D3A476,0.296491,0.295673,0.298649,0.022489,0.022403,0.022717,1.1244,67.05
B073F1D4F3,0.296491,0.295782,0.298066,0.022489,0.022414,0.022655,1.1244,67.05
B23527A819,0.296491,0.295637,0.301128,0.022489,0.022399,0.02298,1.1244,67.05
6453315401,0.296491,0.295863,0.297703,0.022489,0.022422,0.022617,1.1244,67.05
5358715781,0.29649,0.295802,0.298351,0.022489,0.022416,0.022685,1.1244,67.02
6835730ED5,0.296489,0.295759,0.298315,0.022488,0.022412,0.022681,1.1244,67.0
A0229FEC07,0.296489,0.29581,0.299098,0.022488,0.022417,0.022764,1.1244,67.0
6389563231,0.296489,0.295829,0.298336,0.022488,0.022419,0.022684,1.1244,67.0
8515248CEF,0.296488,0.295789,0.298592,0.022488,0.022415,0.022711,1.1244,66.96
945205635D,0.296488,0.295806,0.299102,0.022488,0.022417,0.022765,1.1244,66.96
B2B8090045,0.296488,0.295714,0.298289,0.022488,0.022407,0.022679,1.1244,66.96
0484169CE2,0.296488,0.295804,0.298319,0.022488,0.022416,0.022682,1.1244,66.96
6571397859,0.296488,0.295697,0.29901,0.022488,0.022405,0.022755,1.1244,66.96
8821225128,0.296488,0.295752,0.298224,0.022488,0.022411,0.022672,1.1244,66.96
0469048EA3,0.296487,0.29582,0.29813,0.022488,0.022418,0.022662,1.1244,66.92
B08C3790EF,0.296487,0.295676,0.298135,0.022488,0.022403,0.022662,1.1244,66.92
95075538EE,0.296486,0.295759,0.298188,0.022488,0.022412,0.022668,1.1244,66.88
3618587873,0.296486,0.295717,0.298669,0.022488,0.022407,0.022719,1.1244,66.88
10290059C7,0.296486,0.295775,0.298147,0.022488,0.022413,0.022664,1.1244,66.88
B2E7C5F0DB,0.296486,0.29572,0.298771,0.022488,0.022407,0.02273,1.1244,66.88
459237648F,0.296485,0.295731,0.298632,0.022488,0.022409,0.022715,1.1244,66.84
9612622A9C,0.296485,0.295742,0.298345,0.022488,0.02241,0.022685,1.1244,66.84
B2536CF70F,0.296485,0.29575,0.298351,0.022488,0.022411,0.022685,1.1244,66.84
3672515F3C,0.296485,0.295755,0.298374,0.022488,0.022411,0.022688,1.1244,66.84
4437921044,0.296485,0.295807,0.298765,0.022488,0.022417,0.022729,1.1244,66.84
B1F5912104,0.296484,0.295676,0.299524,0.022488,0.022403,0.02281,1.1244,66.81
9039947043,0.296483,0.295808,0.298679,0.022488,0.022417,0.02272,1.1244,66.77
58777611D2,0.296483,0.295702,0.298654,0.022488,0.022406,0.022717,1.1244,66.77
3589182EAB,0.296483,0.2958,0.298393,0.022488,0.022416,0.02269,1.1244,66.77
633900693A,0.296483,0.295703,0.298658,0.022488,0.022406,0.022718,1.1244,66.77
8945600EA3,0.296483,0.295773,0.298684,0.022488,0.022413,0.02272,1.1244,66.77
A056497D4C,0.296483,0.295796,0.298126,0.022488,0.022415,0.022661,1.1244,66.77
A0680D6E86,0.296483,0.29576,0.298224,0.022488,0.022412,0.022672,1.1244,66.77
A04D0A7857,0.296482,0.295826,0.298122,0.022488,0.022419,0.022661,1.1244,66.72
B272A5D5ED,0.296482,0.295696,0.298441,0.022488,0.022405,0.022695,1.1244,66.72
94181062F0,0.296482,0.295812,0.2987,0.022488,0.022417,0.022722,1.1244,66.72
A0372B6078,0.29648,0.295837,0.298222,0.022487,0.02242,0.022671,1.1244,66.68
3373443D37,0.29648,0.295789,0.298307,0.022487,0.022415,0.02268,1.1244,66.68
90649319B3,0.29648,0.295809,0.29823,0.022487,0.022417,0.022672,1.1244,66.68
5522081565,0.29648,0.295799,0.29823,0.022487,0.022416,0.022672,1.1244,66.68
B4ADE247F0,0.296479,0.295683,0.29865,0.022487,0.022404,0.022717,1.1244,66.66
959717602E,0.296479,0.295788,0.298293,0.022487,0.022415,0.022679,1.1244,66.66
04905330A3,0.296478,0.295829,0.298022,0.022487,0.022419,0.02265,1.1244,66.63
37198369C4,0.296478,0.295786,0.298229,0.022487,0.022414,0.022672,1.1244,66.63
8362139F63,0.296478,0.295818,0.298149,0.022487,0.022418,0.022664,1.1244,66.63
02291658EE,0.296477,0.295788,0.298896,0.022487,0.022415,0.022743,1.1244,66.59
82328033F5,0.296477,0.29578,0.298751,0.022487,0.022414,0.022728,1.1244,66.59
9864067598,0.296477,0.295795,0.298675,0.022487,0.022415,0.022719,1.1244,66.59
9528045777,0.296477,0.295771,0.298921,0.022487,0.022413,0.022746,1.1244,66.59
8647787B94,0.296477,0.295776,0.298241,0.022487,0.022413,0.022673,1.1244,66.59
7828229AEC,0.296477,0.295753,0.298225,0.022487,0.022411,0.022672,1.1244,66.59
8267313283,0.296476,0.295764,0.298119,0.022487,0.022412,0.022661,1.1244,66.54
B46C95865D,0.296476,0.295744,0.298576,0.022487,0.02241,0.022709,1.1244,66.54
9825686C95,0.296476,0.295767,0.298386,0.022487,0.022412,0.022689,1.1244,66.54
6831985C5D,0.296476,0.295755,0.2985,0.022487,0.022411,0.022701,1.1244,66.54
4175809299,0.296475,0.295732,0.298345,0.022487,0.022409,0.022685,1.1244,66.5
80430441E1,0.296475,0.295823,0.298367,0.022487,0.022418,0.022687,1.1244,66.5
A0524C52C4,0.296475,0.295786,0.298502,0.022487,0.022414,0.022701,1.1244,66.5
9203020C58,0.296474,0.295803,0.297986,0.022487,0.022416,0.022646,1.1244,66.46
9823067B51,0.296474,0.295722,0.298435,0.022487,0.022408,0.022694,1.1244,66.46
9118982600,0.296474,0.295764,0.298781,0.022487,0.022412,0.022731,1.1244,66.46
B24E44D0A4,0.296474,0.295691,0.298303,0.022487,0.022404,0.02268,1.1244,66.46
3991685AA8,0.296474,0.295688,0.299087,0.022487,0.022404,0.022763,1.1244,66.46
3106496996,0.296473,0.295728,0.298445,0.022487,0.022408,0.022695,1.1244,66.43
05016273B1,0.296472,0.295827,0.298564,0.022487,0.022419,0.022708,1.1244,66.4
4438462EB2,0.296472,0.295784,0.298399,0.022487,0.022414,0.02269,1.1244,66.4
889120674C,0.296472,0.295765,0.298228,0.022487,0.022412,0.022672,1.1244,66.4
6195230187,0.296472,0.295801,0.298148,0.022487,0.022416,0.022664,1.1244,66.4
B409D2A4F3,0.296471,0.295769,0.298656,0.022487,0.022413,0.022717,1.1244,66.38
B51A787495,0.296471,0.295645,0.298519,0.022487,0.0224,0.022703,1.1244,66.38
7877442EC5,0.29647,0.295797,0.298272,0.022486,0.022416,0.022677,1.1243,66.36
8366128B38,0.296469,0.29578,0.298224,0.022486,0.022414,0.022672,1.1243,66.34
A031CD2F61,0.296469,0.2957,0.298656,0.022486,0.022405,0.022717,1.1243,66.34
86039647B3,0.296468,0.295858,0.298064,0.022486,0.022422,0.022655,1.1243,66.32
1409659766,0.296468,0.295728,0.298259,0.022486,0.022408,0.022675,1.1243,66.32
7854900489,0.296468,0.295779,0.298233,0.022486,0.022414,0.022673,1.1243,66.32
8803282A1D,0.296468,0.295785,0.298223,0.022486,0.022414,0.022672,1.1243,66.32
0496830D12,0.296466,0.295877,0.297854,0.022486,0.022424,0.022633,1.1243,66.28
4355719506,0.296466,0.295702,0.298654,0.022486,0.022406,0.022717,1.1243,66.28
B1E500BBE3,0.296466,0.295753,0.298112,0.022486,0.022411,0.02266,1.1243,66.28
A03EDB1D0C,0.296465,0.295781,0.298232,0.022486,0.022414,0.022673,1.1243,66.26
5528809584,0.296465,0.295772,0.298234,0.022486,0.022413,0.022673,1.1243,66.26
96402390E4,0.296464,0.2957,0.298924,0.022486,0.022405,0.022746,1.1243,66.24
9969008DA3,0.296464,0.29569,0.298797,0.022486,0.022404,0.022732,1.1243,66.24
A019450705,0.296463,0.295761,0.298209,0.022486,0.022412,0.02267,1.1243,66.2
5000301AE9,0.296463,0.295785,0.298527,0.022486,0.022414,0.022704,1.1243,66.2
7541434C33,0.296463,0.295819,0.298323,0.022486,0.022418,0.022682,1.1243,66.2
397461975A,0.296463,0.295806,0.298222,0.022486,0.022417,0.022671,1.1243,66.2
46467424CD,0.296462,0.29587,0.298155,0.022486,0.022423,0.022664,1.1243,66.18
51352828C2,0.296462,0.295682,0.298876,0.022486,0.022403,0.022741,1.1243,66.18
B2D23AEE10,0.296461,0.295814,0.298506,0.022485,0.022417,0.022702,1.1242,66.15
B0953B6866,0.296461,0.295791,0.298254,0.022485,0.022415,0.022675,1.1242,66.15
0447910B03,0.296461,0.295788,0.298475,0.022485,0.022415,0.022698,1.1242,66.15
0160955842,0.29646,0.29581,0.298564,0.022485,0.022417,0.022708,1.1242,66.11
B156E2943A,0.29646,0.295761,0.298109,0.022485,0.022412,0.02266,1.1242,66.11
9081698645,0.29646,0.295784,0.298539,0.022485,0.022414,0.022705,1.1242,66.11
A01E4B924E,0.29646,0.295831,0.298194,0.022485,0.022419,0.022669,1.1242,66.11
85254976AF,0.29646,0.295807,0.298613,0.022485,0.022417,0.022713,1.1242,66.11
1348479013,0.296459,0.29572,0.298959,0.022485,0.022407,0.02275,1.1242,66.06
B220A97373,0.296459,0.29578,0.298354,0.022485,0.022414,0.022685,1.1242,66.06
61881005A9,0.296459,0.2957,0.298934,0.022485,0.022405,0.022747,1.1242,66.06
1112785B38,0.296459,0.29579,0.29869,0.022485,0.022415,0.022721,1.1242,66.06
58454623D7,0.296459,0.295884,0.297984,0.022485,0.022425,0.022646,1.1242,66.06
A0460E5E9D,0.296458,0.295765,0.298242,0.022485,0.022412,0.022674,1.1242,66.0
6220589070,0.296458,0.295804,0.298469,0.022485,0.022416,0.022698,1.1242,66.0
8397326C9F,0.296458,0.29581,0.298192,0.022485,0.022417,0.022668,1.1242,66.0
39511521C7,0.296458,0.295809,0.298167,0.022485,0.022417,0.022666,1.1242,66.0
590271200A,0.296458,0.29576,0.298239,0.022485,0.022412,0.022673,1.1242,66.0
B19C5C7A1D,0.296458,0.295679,0.29844,0.022485,0.022403,0.022695,1.1242,66.0
770016050C,0.296458,0.295778,0.298225,0.022485,0.022414,0.022672,1.1242,66.0
9762655DC1,0.296458,0.295779,0.298223,0.022485,0.022414,0.022672,1.1242,66.0
5578441324,0.296457,0.295817,0.297619,0.022485,0.022418,0.022608,1.1242,65.94
4470741C2C,0.296457,0.295703,0.298657,0.022485,0.022406,0.022718,1.1242,65.94
9482235BDA,0.296457,0.295765,0.298085,0.022485,0.022412,0.022657,1.1242,65.94
858701876B,0.296456,0.295764,0.298573,0.022485,0.022412,0.022709,1.1242,65.89
7385500367,0.296456,0.295701,0.298653,0.022485,0.022405,0.022717,1.1242,65.89
B4F932F6C4,0.296456,0.29574,0.298093,0.022485,0.02241,0.022658,1.1242,65.89
B50DD34DFC,0.296456,0.29575,0.298733,0.022485,0.022411,0.022726,1.1242,65.89
685582341D,0.296456,0.295698,0.298566,0.022485,0.022405,0.022708,1.1242,65.89
65372759FB,0.296456,0.295799,0.298553,0.022485,0.022416,0.022707,1.1242,65.89
4830525355,0.296456,0.295797,0.297918,0.022485,0.022416,0.022639,1.1242,65.89
85556845C9,0.296456,0.295769,0.298266,0.022485,0.022413,0.022676,1.1242,65.89
83444054D7,0.296455,0.295854,0.298224,0.022485,0.022422,0.022672,1.1242,65.84
A02898B5E4,0.296454,0.295735,0.298848,0.022485,0.022409,0.022738,1.1242,65.81
4378107031,0.296454,0.295703,0.298655,0.022485,0.022406,0.022717,1.1242,65.81
7827161995,0.296454,0.295761,0.29822,0.022485,0.022412,0.022671,1.1242,65.81
41581104EB,0.296454,0.295704,0.298655,0.022485,0.022406,0.022717,1.1242,65.81
829290842C,0.296454,0.2958,0.29846,0.022485,0.022416,0.022697,1.1242,65.81
862765347C,0.296453,0.295739,0.298415,0.022485,0.022409,0.022692,1.1242,65.76
A025B423CA,0.296453,0.295779,0.298632,0.022485,0.022414,0.022715,1.1242,65.76
B3188DC527,0.296453,0.295636,0.298624,0.022485,0.022399,0.022714,1.1242,65.76
9656196106,0.296453,0.295712,0.298383,0.022485,0.022407,0.022689,1.1242,65.76
7033481422,0.296452,0.29577,0.298216,0.022485,0.022413,0.022671,1.1242,65.72
4774135CD2,0.296452,0.295772,0.297937,0.022485,0.022413,0.022641,1.1242,65.72
026751043B,0.296452,0.29578,0.298493,0.022485,0.022414,0.0227,1.1242,65.72
B57238A520,0.296452,0.295681,0.299048,0.022485,0.022403,0.022759,1.1242,65.72
9984112DDA,0.296451,0.29581,0.298252,0.022484,0.022417,0.022675,1.1242,65.68
7227864E0C,0.296451,0.295786,0.298021,0.022484,0.022414,0.02265,1.1242,65.68
1475123DFE,0.296451,0.295685,0.2988,0.022484,0.022404,0.022733,1.1242,65.68
676159765B,0.296451,0.295799,0.298552,0.022484,0.022416,0.022706,1.1242,65.68
9663994422,0.29645,0.295735,0.298842,0.022484,0.022409,0.022737,1.1242,65.64
4471466279,0.29645,0.295708,0.298631,0.022484,0.022406,0.022715,1.1242,65.64
B3F67BA9D5,0.29645,0.295723,0.29793,0.022484,0.022408,0.022641,1.1242,65.64
0210190E42,0.29645,0.295829,0.298085,0.022484,0.022419,0.022657,1.1242,65.64
94515387E4,0.296449,0.295759,0.298352,0.022484,0.022412,0.022685,1.1242,65.62
95728272BF,0.296448,0.295758,0.298223,0.022484,0.022411,0.022672,1.1242,65.58
8256141F12,0.296448,0.295798,0.297928,0.022484,0.022416,0.02264,1.1242,65.58
96245172AF,0.296448,0.295859,0.297975,0.022484,0.022422,0.022645,1.1242,65.58
38364903B3,0.296448,0.295775,0.298227,0.022484,0.022413,0.022672,1.1242,65.58
9210949B90,0.296448,0.295716,0.298732,0.022484,0.022407,0.022726,1.1242,65.58
82587919ED,0.296448,0.295865,0.298046,0.022484,0.022423,0.022653,1.1242,65.58
0800454B86,0.296448,0.2957,0.298543,0.022484,0.022405,0.022705,1.1242,65.58
0493205DA0,0.296447,0.295794,0.298091,0.022484,0.022415,0.022658,1.1242,65.54
8349183BC3,0.296447,0.295769,0.298226,0.022484,0.022413,0.022672,1.1242,65.54
A011798B32,0.296446,0.295744,0.298106,0.022484,0.02241,0.022659,1.1242,65.52
7861849B06,0.296446,0.295855,0.298062,0.022484,0.022422,0.022655,1.1242,65.52
0936174B36,0.296445,0.29571,0.298813,0.022484,0.022406,0.022734,1.1242,65.5
8678377740,0.296445,0.295765,0.298184,0.022484,0.022412,0.022667,1.1242,65.5
8351463549,0.296444,0.295837,0.29829,0.022484,0.02242,0.022679,1.1242,65.46
615114014F,0.296444,0.295689,0.299054,0.022484,0.022404,0.02276,1.1242,65.46
5747881573,0.296444,0.295747,0.298222,0.022484,0.02241,0.022671,1.1242,65.46
5017750A48,0.296444,0.295734,0.298154,0.022484,0.022409,0.022664,1.1242,65.46
B0E930F92E,0.296443,0.295733,0.298266,0.022484,0.022409,0.022676,1.1242,65.44
